resnet50,128,44.02393979365283,36.005889892578125,788.7554321289062,35.88915252685547,86.4171950840714,78.5090560913086,875.273193359375,78.22950744628906,7877691904,288280064,289066496,288280064
resnet101,128,68.6249011955639,60.077056884765625,911.4398803710938,59.89990234375,143.69918732595914,134.0385284423828,1108.127685546875,133.6637420654297,10520231936,515896320,515896320,515634176
resnet152,128,96.97954257171934,86.64985656738281,1105.9835205078125,86.35391998291016,208.30241348719832,197.02476501464844,1323.231201171875,196.48818969726562,13754357248,703306240,703830528,703306240
resnet34,128,20.776726987102244,15.840255737304688,513.12744140625,15.805439949035645,38.5626741919187,36.29670333862305,264.3548278808594,36.23526382446289,3314568192,261917696,262179840,261917696
vgg19,128,12.0425544634904,6.640639781951904,545.7111206054688,6.6170878410339355,19.355942074615175,16.39731216430664,321.6210021972656,16.092159271240234,2177475584,245140480,245402624,245140480
vgg16,128,10.800259783716484,5.532671928405762,534.4849853515625,5.518335819244385,16.420265896485585,13.500415802001953,307.7816467285156,13.47276782989502,2123565568,182692352,182954496,182692352
vgg11,128,7.941454479009798,3.191807985305786,471.7465515136719,3.1825919151306152,10.068424281507436,7.638016223907471,252.34739685058594,7.602176189422607,1964314624,114874368,114874368,114874368
googlenet,128,50.723657475839744,41.015296936035156,1019.3110961914062,40.85145568847656,109.32298037085202,98.47090911865234,1192.69580078125,98.28352355957031,6399392256,78551040,78551040,78551040
resnet18,64,10.149614239683245,5.623807907104492,455.07379150390625,5.584896087646484,14.971914149747036,13.263872146606445,179.73248291015625,13.178879737854004,1915238400,137691136,137691136,137691136
resnet50,64,26.898736236119035,19.745792388916016,664.3056640625,19.6812801361084,50.36735621537312,44.33100891113281,648.416259765625,44.12928009033203,5199363584,289325568,289325568,289325568
resnet101,64,40.255974797919244,32.77312088012695,719.1685180664062,32.67891311645508,81.22787717309329,74.29325103759766,773.8040161132812,74.13247680664062,6558970880,519038976,519038976,519038976
resnet152,64,54.48852048061862,47.13267135620117,742.5597534179688,46.95859146118164,117.57166486683458,109.53113555908203,915.1488037109375,109.233154296875,8206076416,703827456,703827456,703827456
resnet34,64,14.59914780607318,9.782272338867188,483.9761962890625,9.53548812866211,24.07508147589051,22.31603240966797,198.39794921875,22.210559844970703,2272018432,260603904,260603904,260603904
vgg19,64,10.18511964779089,5.183487892150879,498.12786865234375,5.12716817855835,13.151019115259151,11.200511932373047,207.08761596679688,11.149312019348145,1718982656,245137408,245137408,245137408
vgg16,64,8.920956262267461,4.0867838859558105,479.9293518066406,4.018176078796387,11.142194681828565,9.194496154785156,204.3504638671875,9.148415565490723,1675558400,180592128,180592128,180592128
vgg11,64,7.1398855860870665,2.7504639625549316,438.6252746582031,2.634752035140991,7.3849764672836455,5.492735862731934,172.21939086914062,5.405695915222168,1580270592,114084864,114084864,114084864
googlenet,64,30.571144783850944,22.30681610107422,833.4796752929688,22.210559844970703,61.79202262953957,54.20851135253906,818.9091796875,54.06310272216797,3589175296,76657664,76657664,76657664
resnet18,32,9.642500910428492,5.228544235229492,440.869873046875,5.187583923339844,10.417060700973662,8.887295722961426,150.64064025878906,8.804351806640625,1550988288,136117248,136117248,136117248
resnet50,32,19.785170413479946,13.218815803527832,617.8088989257812,13.100031852722168,32.640355025187574,27.34182357788086,558.3882446289062,27.197439193725586,3858889216,287096320,287096320,287096320
resnet101,32,32.7409300473657,25.5784969329834,653.6478881835938,25.393152236938477,53.042196405996194,47.25350570678711,628.0499267578125,47.104000091552734,4576768000,517596160,517596160,517596160
resnet152,32,48.36136034219572,40.90163040161133,692.7093505859375,40.26982498168945,78.24512761182125,72.34867095947266,666.3280639648438,72.0558090209961,5431150080,704743936,704743936,704743936
resnet34,32,13.940655037908272,9.326592445373535,462.8541564941406,9.237504005432129,16.464875655599158,14.962688446044922,161.89337158203125,14.87564754486084,1750481920,258374656,258374656,258374656
vgg19,32,9.658651899583269,4.877312183380127,474.76019287109375,4.811776161193848,10.355630969056989,8.688639640808105,175.11219787597656,8.631296157836914,1489474560,242908160,242908160,242908160
vgg16,32,8.408418874929447,3.931135892868042,449.0045471191406,3.872767925262451,8.543931606972572,6.995967864990234,161.6609344482422,6.960127830505371,1452341760,179411456,179411456,179411456
vgg11,32,7.078050186138342,2.8149759769439697,420.56396484375,2.7054080963134766,6.824595035892902,5.170176029205322,157.11949157714844,4.412415981292725,1388511232,111855616,111855616,111855616
googlenet,32,25.950177617592388,19.002368927001953,707.019775390625,18.752511978149414,38.54567180293621,31.969280242919922,693.69140625,31.823871612548828,2180839424,76263424,76263424,76263424
resnet18,256,21.63568035918887,16.39936065673828,538.00244140625,16.24985694885254,41.33900141952061,37.770240783691406,390.4112548828125,37.623809814453125,4099693568,138748928,138748928,138748928
resnet50,256,79.85840417843053,69.34937286376953,1101.6734619140625,69.04319763183594,158.92885657584313,145.839111328125,1462.539306640625,144.98509216308594,13238542848,288548352,288548352,288548352
resnet101,256,125.16911618072207,116.92237091064453,918.1849365234375,116.57625579833984,260.8971639198832,248.29029846191406,1324.9505615234375,247.49874877929688,15494019584,517475328,517475328,517475328
resnet34,256,34.83997813309773,29.503488540649414,563.472412109375,29.244415283203125,68.5914030924882,64.95539093017578,431.7634582519531,64.59494018554688,5399405568,260875264,260875264,260875264
vgg19,256,17.295806346553388,11.501567840576172,588.17333984375,11.454463958740234,31.687466932995484,27.272192001342773,473.0152893066406,27.186176300048828,3094985728,246457344,246457344,246457344
vgg16,256,15.188616875374672,9.587712287902832,563.1897583007812,9.531392097473145,27.396217704999565,22.905855178833008,472.0076904296875,22.824960708618164,3015909888,184271360,184271360,184271360
vgg11,256,10.777599816275115,5.370880126953125,544.0122680664062,5.332992076873779,16.570053752106016,12.742655754089355,398.3063049316406,12.660736083984375,2730960896,115798016,115798016,115798016
googlenet,256,91.21120868342938,77.68883514404297,1411.8861083984375,77.49222564697266,205.20843400105392,187.7022705078125,1948.654541015625,187.31622314453125,12032148992,79075328,79075328,79075328
resnet18,1,9.429296181933715,5.234687805175781,424.848388671875,5.1906561851501465,8.61725403058647,7.8305277824401855,86.05696105957031,7.746560096740723,1197072384,136914944,136914944,136914944
resnet50,1,19.28103812378232,13.826047897338867,547.8164672851562,13.55673599243164,23.83823321125295,19.501056671142578,451.3433532714844,19.163135528564453,2567448064,287238656,287238656,287238656
resnet101,1,32.47558200949489,26.51136016845703,607.7235107421875,26.262527465820312,41.858119095906176,37.53779220581055,470.908935546875,37.32787322998047,2664176640,515379200,515379200,515379200
resnet152,1,47.08309415307375,40.758270263671875,611.3372192382812,40.383487701416016,66.45300746200108,62.35136032104492,465.3455505371094,61.87315368652344,2751656448,702789120,702789120,702789120
resnet34,1,14.31857191218008,10.072064399719238,443.1380615234375,9.837568283081055,15.0365680279118,14.096384048461914,108.08422088623047,13.966336250305176,1243408384,258254848,258254848,258254848
vgg19,1,9.100663038763669,4.784128189086914,444.9771423339844,4.484096050262451,8.783618445443635,7.565311908721924,129.32095336914062,7.457791805267334,1266089984,243312640,243312640,243312640
vgg16,1,8.486749726946991,4.184063911437988,443.1298522949219,3.7990400791168213,7.335570982187101,6.329343795776367,107.52921295166016,6.222847938537598,1236100608,179553792,179553792,179553792
vgg11,1,6.708295005382878,2.5733120441436768,419.8635559082031,2.5128960609436035,5.074781804981798,4.198400020599365,91.68179321289062,4.142079830169678,1202744320,113570816,113570816,113570816
googlenet,1,23.717178363611204,17.983488082885742,592.6942749023438,17.520639419555664,33.421088756901206,28.56550407409668,513.281005859375,28.420095443725586,901284864,74638336,74638336,74638336
resnet18,64,10.362281926787725,5.647359848022461,476.8409729003906,5.6104960441589355,14.908213294378601,13.134847640991211,190.7271728515625,13.0764799118042,1915238400,137691136,137691136,137691136
resnet50,64,26.952359095658405,19.768320083618164,667.8015747070312,19.68332862854004,50.58646169983515,44.39449691772461,666.6168212890625,44.195838928222656,5199363584,289325568,289325568,289325568
resnet101,64,40.332784784902444,32.79564666748047,731.7800903320312,32.705535888671875,82.21750686192277,75.21279907226562,781.9202270507812,75.06022644042969,6558970880,519038976,519038976,519038976
resnet152,64,54.61872051730014,47.057918548583984,766.3749389648438,46.92582321166992,119.05140595388885,111.09273529052734,913.3926391601562,110.8490219116211,8206076416,703827456,703827456,703827456
resnet34,64,14.828949607244812,10.019840240478516,487.1065673828125,9.49350357055664,24.09836982500435,22.32524871826172,198.9591064453125,22.23206329345703,2272018432,260603904,260603904,260603904
vgg19,64,10.05200973831781,5.092351913452148,496.3717041015625,5.024767875671387,13.257535377351365,11.176959991455078,220.86553955078125,11.121664047241211,1718982656,244613120,244613120,244613120
vgg16,64,8.855268091258436,4.179967880249023,466.4197082519531,4.129792213439941,11.452061124367289,9.195520401000977,232.20428466796875,9.155584335327148,1675558400,180854272,180854272,180854272
vgg11,64,7.225942248165017,2.6398720741271973,446.7271728515625,2.6030080318450928,7.1193751533432765,5.436416149139404,169.92665100097656,5.416959762573242,1580270592,114084864,114084864,114084864
googlenet,64,29.875929917439375,22.088703155517578,797.370361328125,21.970943450927734,61.98601505543926,54.03238296508789,856.384521484375,53.88083267211914,3589175296,76657664,76657664,76657664
